Fight_ID,Red_Corner_Fighter,Blue_Corner_Fighter,Red_Fighter_odds,Blue_Fighter_odds,Winner,Red_profit_on_a_100_credit_winnin_bet,Blue_profit_on_a_100_credit_winnin_bet
4057,Hatsu Hioki,George Roop,-315,285,Red,31.74603175,285.0
4058,Dennis Siver,Donald Cerrone,215,-235,Blue,215.0,42.55319149
4059,Tyson Griffin,Bart Palaszewski,-295,265,Blue,33.89830508,265.0
4060,Brandon Vera,Eliot Marshall,-380,340,Red,26.31578947,340.0
4061,Ramsey Nijem,Danny Downes,-195,180,Red,51.28205128,180.0
4062,Chris Camozzi,Francis Carmont,-115,105,Blue,86.95652174,105.0
4063,Dustin Jacoby,Clifford Starks,-120,110,Blue,83.33333333,110.0
4064,Frankie Edgar,Gray Maynard,-125,115,Red,80.0,115.0
4065,Jose Aldo,Kenny Florian,-355,320,Red,28.16901408,320.0
4066,Chael Sonnen,Brian Stann,-260,240,Red,38.46153846,240.0
4067,Leonard Garcia,Nam Phan,215,-235,Blue,215.0,42.55319149
4068,Melvin Guillard,Joe Lauzon,-500,435,Blue,20.0,435.0
4069,Demian Maia,Jorge Santiago,-290,260,Red,34.48275862,260.0
4070,Anthony Pettis,Jeremy Stephens,-280,255,Red,35.71428571,255.0
4071,Joey Beltran,Stipe Miocic,255,-280,Blue,255.0,35.71428571
4072,Tiequan Zhang,Darren Elkins,-135,125,Blue,74.07407407,125.0
4073,Aaron Simpson,Eric Schafer,-400,355,Red,25.0,355.0
4074,Steve Cantwell,Mike Massenzio,-155,145,Blue,64.51612903,145.0
4075,Dominick Cruz,Demetrious Johnson,-550,425,Red,18.18181818,425.0
4076,Pat Barry,Stefan Struve,-165,155,Blue,60.60606061,155.0
4077,Anthony Johnson,Charlie Brenneman,-200,185,Red,50.0,185.0
4078,Matt Wiman,Mac Danzig,-220,200,Red,45.45454545,200.0
4079,Yves Edwards,Rafaello Oliveira,-155,145,Red,64.51612903,145.0
4080,Michael Johnson,Paul Sass,-173,163,Blue,57.80346821,163.0
4081,Mike Easton,Byron Bloodworth,-390,320,Red,25.64102564,320.0
4082,Shane Roller,TJ Grant,-174,164,Blue,57.47126437,164.0
4083,Josh Neer,Keith Wisniewski,-260,240,Red,38.46153846,240.0
4084,Walel Watson,Joseph Sandoval,100,-110,Red,100.0,90.90909091
4085,Jon Jones,Rampage Jackson,-500,435,Red,20.0,435.0
4086,Matt Hughes,Josh Koscheck,350,-395,Blue,350.0,25.3164557
4087,Ben Rothwell,Mark Hunt,-355,320,Blue,28.16901408,320.0
4088,Travis Browne,Rob Broughton,-420,375,Red,23.80952381,375.0
4089,Nate Diaz,Takanori Gomi,-255,235,Red,39.21568627,235.0
4090,Tony Ferguson,Aaron Riley,-340,310,Red,29.41176471,310.0
4091,Nick Ring,Tim Boetsch,177,-192,Blue,177.0,52.08333333
4092,Junior Assuncao,Eddie Yagin,125,-135,Red,125.0,74.07407407
4093,Takeya Mizugaki,Cole Escovedo,-220,200,Red,45.45454545,200.0
4094,James Te Huna,Ricardo Romero,-152,142,Red,65.78947368,142.0
4095,Jake Shields,Jake Ellenberger,-135,125,Blue,74.07407407,125.0
4096,Court McGee,Dongi Yang,-174,164,Red,57.47126437,164.0
4097,Jonathan Brookins,Erik Koch,185,-200,Blue,185.0,50.0
4098,Alan Belcher,Jason MacDonald,-290,260,Red,34.48275862,260.0
4099,Cody McKenzie,Vagner Rocha,170,-185,Blue,170.0,54.05405405
4100,Evan Dunham,Shamar Bailey,-415,370,Red,24.09638554,370.0
4101,Matthew Riddle,Lance Benoist,-210,175,Blue,47.61904762,175.0
4102,Ken Stone,Donny Walker,-165,155,Red,60.60606061,155.0
4103,Clay Harvison,Seth Baczynski,140,-150,Blue,140.0,66.66666667
4104,TJ Waldburger,Mike Stumpf,-230,210,Red,43.47826087,210.0
4105,Robert Peralta,Mike Lullo,-130,120,Red,76.92307692,120.0
4106,Justin Edwards,Jorge Lopez,320,-390,Red,320.0,25.64102564
4107,Anderson Silva,Yushin Okami,-600,500,Red,16.66666667,500.0
4108,Mauricio Rua,Forrest Griffin,-210,190,Red,47.61904762,190.0
4109,Ross Pearson,Edson Barboza,248,-270,Blue,248.0,37.03703704
4110,Minotauro Nogueira,Brendan Schaub,230,-250,Red,230.0,40.0
4111,Luiz Cane,Stanislav Nedkov,-240,220,Blue,41.66666667,220.0
4112,Thiago Tavares,Spencer Fisher,-185,170,Red,54.05405405,170.0
4113,Rousimar Palhares,Dan Miller,-245,225,Red,40.81632653,225.0
4114,Paulo Thiago,David Mitchell,-415,370,Red,24.09638554,370.0
4115,Raphael Assuncao,Johnny Eduardo,-155,145,Red,64.51612903,145.0
4116,Erick Silva,Luis Ramos,-280,255,Red,35.71428571,255.0
4117,Iuri Alcantara,Felipe Arantes,-475,420,Red,21.05263158,420.0
4118,Yves Jabouin,Ian Loveland,170,-185,Red,170.0,54.05405405
4119,Dan Hardy,Chris Lytle,-104,-106,Blue,96.15384615,94.33962264
4120,Jim Miller,Benson Henderson,-170,160,Blue,58.82352941,160.0
4121,Donald Cerrone,Charles Oliveira,104,-114,Red,104.0,87.71929825
4122,Amir Sadollah,Duane Ludwig,-395,350,Blue,25.3164557,350.0
4123,CB Dollaway,Jared Hamman,-240,220,Blue,41.66666667,220.0
4124,Joseph Benavidez,Eddie Wineland,-295,265,Red,33.89830508,265.0
4125,Ed Herman,Kyle Noke,122,-132,Red,122.0,75.75757576
4126,Ronny Markes,Karlos Vemola,200,-220,Red,200.0,45.45454545
4127,Jimy Hettes,Alex Caceres,-420,375,Red,23.80952381,375.0
4128,Cole Miller,TJ O'Brien,-440,390,Red,22.72727273,390.0
4129,Jacob Volkmann,Danny Castillo,-120,100,Red,83.33333333,100.0
4130,Edwin Figueroa,Jason Reinhardt,-385,345,Red,25.97402597,345.0
4131,Rashad Evans,Tito Ortiz,-375,335,Red,26.66666667,335.0
4132,Vitor Belfort,Yoshihiro Akiyama,-320,290,Red,31.25,290.0
4133,Dennis Hallman,Brian Ebersole,115,-125,Blue,115.0,80.0
4134,Jorge Rivera,Costas Philippou,-135,125,Blue,74.07407407,125.0
4135,Rory MacDonald,Mike Pyle,-255,235,Red,39.21568627,235.0
4136,Matt Hamill,Alexander Gustafsson,140,-150,Blue,140.0,66.66666667
4137,Chad Mendes,Rani Yahya,-540,460,Red,18.51851852,460.0
4138,Ivan Menjivar,Nick Pace,-164,154,Red,60.97560976,154.0
4139,Johny Hendricks,Mike Pierce,-142,132,Red,70.42253521,132.0
4140,Mike Brown,Nam Phan,-210,190,Red,47.61904762,190.0
4141,Rafael Natal,Paul Bradley,130,-140,Red,130.0,71.42857143
4142,Dominick Cruz,Urijah Faber,-185,170,Red,54.05405405,170.0
4143,Wanderlei Silva,Chris Leben,-200,185,Blue,50.0,185.0
4144,Dennis Siver,Matt Wiman,-105,-105,Red,95.23809524,95.23809524
4145,Tito Ortiz,Ryan Bader,500,-600,Red,500.0,16.66666667
4146,Carlos Condit,Dong Hyun Kim,101,-111,Red,101.0,90.09009009
4147,Melvin Guillard,Shane Roller,-280,255,Red,35.71428571,255.0
4148,George Sotiropoulos,Rafael Dos Anjos,-215,195,Blue,46.51162791,195.0
4149,Brian Bowles,Takeya Mizugaki,-315,285,Red,31.74603175,285.0
4150,Brad Tavares,Aaron Simpson,205,-245,Blue,205.0,40.81632653
4151,Anthony Njokuani,Andre Winner,-145,135,Red,68.96551724,135.0
4152,Jeff Hougland,Donny Walker,160,-170,Red,160.0,58.82352941
4153,Cheick Kongo,Pat Barry,-200,185,Red,50.0,185.0
4154,Charlie Brenneman,Rick Story,415,-470,Red,415.0,21.27659574
4155,Matt Brown,John Howard,235,-255,Red,235.0,39.21568627
4156,Christian Morecraft,Matt Mitrione,235,-255,Blue,235.0,39.21568627
4157,Tyson Griffin,Manvel Gamburyan,-255,215,Red,39.21568627,215.0
4158,Joe Stevenson,Javier Vazquez,-170,150,Blue,58.82352941,150.0
4159,Joe Lauzon,Curt Warburton,-320,260,Red,31.25,260.0
4160,Daniel Roberts,Rich Attonito,-110,-110,Blue,90.90909091,90.90909091
4161,Ricardo Lamas,Matt Grice,-165,145,Red,60.60606061,145.0
4162,Michael Johnson,Edward Faaloloto,-560,430,Red,17.85714286,430.0
4163,Shane Carwin,Junior Dos Santos,145,-155,Blue,145.0,64.51612903
4164,Kenny Florian,Diego Nunes,-220,200,Red,45.45454545,200.0
4165,Mark Munoz,Demian Maia,-150,140,Red,66.66666667,140.0
4166,Dave Herman,Jon Olav Einemo,-143,133,Red,69.93006993,133.0
4167,Vagner Rocha,Donald Cerrone,325,-400,Blue,325.0,25.0
4168,Yves Edwards,Sam Stout,167,-178,Blue,167.0,56.17977528
4169,Jesse Bongfeldt,Chris Weidman,420,-475,Blue,420.0,21.05263158
4170,Mike Massenzio,Krzysztof Soszynski,265,-325,Blue,265.0,30.76923077
4171,Nick Ring,James Head,-130,110,Red,76.92307692,110.0
4172,Dustin Poirier,Jason Young,-335,275,Red,29.85074627,275.0
4173,Joey Beltran,Aaron Rosa,115,-135,Red,115.0,74.07407407
4174,Darren Elkins,Michihiro Omigawa,175,-210,Red,175.0,47.61904762
4175,Ramsey Nijem,Tony Ferguson,-105,-115,Blue,95.23809524,86.95652174
4176,Clay Guida,Anthony Pettis,200,-220,Red,200.0,45.45454545
4177,Ed Herman,Tim Credeur,-130,110,Red,76.92307692,110.0
4178,Fabio Maldonado,Kyle Kingsbury,165,-190,Blue,165.0,52.63157895
4179,Chuck O'Neil,Chris Cope,-175,155,Blue,57.14285714,155.0
4180,Danny Downes,Jeremy Stephens,300,-360,Blue,300.0,27.77777778
4181,Josh Grispi,George Roop,-420,335,Blue,23.80952381,335.0
4182,Ryan McGillivray,Shamar Bailey,250,-300,Blue,250.0,33.33333333
4183,Clay Harvison,Justin Edwards,170,-200,Red,170.0,50.0
4184,Scott Jorgensen,Ken Stone,-460,365,Red,21.73913043,365.0
4185,Reuben Duran,Francisco Rivera,-230,190,Red,43.47826087,190.0
4186,Rampage Jackson,Matt Hamill,-305,275,Red,32.78688525,275.0
4187,Frank Mir,Roy Nelson,-120,110,Red,83.33333333,110.0
4188,Stefan Struve,Travis Browne,118,-128,Blue,118.0,78.125
4189,Thiago Alves,Rick Story,-230,210,Blue,43.47826087,210.0
4190,Brian Stann,Jorge Santiago,-140,130,Red,71.42857143,130.0
4191,Miguel Torres,Demetrious Johnson,-120,110,Blue,83.33333333,110.0
4192,Kendall Grove,Tim Boetsch,-125,115,Blue,80.0,115.0
4193,Gleison Tibau,Rafaello Oliveira,-430,380,Red,23.25581395,380.0
4194,Michael McDonald,Chris Cariaso,-380,340,Red,26.31578947,340.0
4195,Cole Escovedo,Renan Barao,315,-345,Blue,315.0,28.98550725
4196,Georges St-Pierre,Jake Shields,-455,405,Red,21.97802198,405.0
4197,Jose Aldo,Mark Hominick,-500,435,Red,20.0,435.0
4198,Lyoto Machida,Randy Couture,-350,318,Red,28.57142857,318.0
4199,Vladimir Matyushenko,Jason Brilz,-102,-108,Red,98.03921569,92.59259259
4200,Mark Bocek,Benson Henderson,140,-150,Blue,140.0,66.66666667
4201,Nate Diaz,Rory MacDonald,127,-137,Blue,127.0,72.99270073
4202,Jake Ellenberger,Sean Pierson,-200,185,Red,50.0,185.0
4203,Daniel Roberts,Claude Patrick,110,-120,Blue,110.0,83.33333333
4204,Ivan Menjivar,Charlie Valencia,-185,170,Red,54.05405405,170.0
4205,Jason MacDonald,Ryan Jensen,115,-125,Red,115.0,80.0
4206,John Makdessi,Kyle Watson,-170,160,Red,58.82352941,160.0
4207,Yves Jabouin,Pablo Garza,-160,150,Blue,62.5,150.0
4208,Phil Davis,Rogerio Nogueira,-255,235,Red,39.21568627,235.0
4209,Anthony Johnson,Dan Hardy,-173,163,Red,57.80346821,163.0
4210,DaMarques Johnson,Amir Sadollah,220,-240,Blue,220.0,41.66666667
4211,Chan Sung Jung,Leonard Garcia,-125,105,Red,80.0,105.0
4212,Jon Madsen,Mike Russow,-300,250,Blue,33.33333333,250.0
4213,Alex Caceres,Mackens Semerzier,190,-210,Blue,190.0,47.61904762
4214,John Hathaway,Kris McCray,-390,320,Red,25.64102564,320.0
4215,Michael McDonald,Edwin Figueroa,-460,365,Red,21.73913043,365.0
4216,Sean McCorkle,Christian Morecraft,180,-220,Blue,180.0,45.45454545
4217,Johny Hendricks,TJ Waldburger,-325,265,Red,30.76923077,265.0
4218,Mario Miranda,Aaron Simpson,175,-210,Blue,175.0,47.61904762
4219,Waylon Lowe,Nik Lentz,160,-185,Blue,160.0,54.05405405
4220,Mauricio Rua,Jon Jones,195,-215,Blue,195.0,46.51162791
4221,Urijah Faber,Eddie Wineland,-400,355,Red,25.0,355.0
4222,Jim Miller,Kamal Shalorus,-255,235,Red,39.21568627,235.0
4223,Dan Miller,Nate Marquardt,285,-315,Blue,285.0,31.74603175
4224,Mirko Cro Cop,Brendan Schaub,225,-245,Blue,225.0,40.81632653
4225,Luiz Cane,Eliot Marshall,-185,160,Red,54.05405405,160.0
4226,Edson Barboza,Anthony Njokuani,-260,220,Red,38.46153846,220.0
4227,Ricardo Almeida,Mike Pyle,-150,130,Blue,66.66666667,130.0
4228,Kurt Pellegrino,Gleison Tibau,125,-145,Blue,125.0,68.96551724
4229,Joseph Benavidez,Ian Loveland,-450,360,Red,22.22222222,360.0
4230,Costas Philippou,Nick Catone,175,-210,Blue,175.0,47.61904762
4231,Erik Koch,Raphael Assuncao,-165,145,Red,60.60606061,145.0
4232,Diego Sanchez,Martin Kampmann,125,-135,Red,125.0,74.07407407
4233,CB Dollaway,Mark Munoz,160,-170,Blue,160.0,58.82352941
4234,Alessio Sakara,Chris Weidman,190,-230,Blue,190.0,43.47826087
4235,Brian Bowles,Damacio Page,-310,255,Red,32.25806452,255.0
4236,Steve Cantwell,Cyrille Diabate,-145,125,Blue,68.96551724,125.0
4237,Joe Stevenson,Danny Castillo,-130,110,Blue,76.92307692,110.0
4238,Thiago Tavares,Shane Roller,105,-115,Blue,105.0,86.95652174
4239,Takeya Mizugaki,Reuben Duran,-225,185,Red,44.44444444,185.0
4240,Rob Kimmons,Dongi Yang,185,-225,Blue,185.0,44.44444444
4241,David Branch,Rousimar Palhares,140,-160,Blue,140.0,62.5
4242,Igor Pokrajac,Todd Brown,-235,195,Red,42.55319149,195.0
4243,Michael Bisping,Jorge Rivera,-290,260,Red,34.48275862,260.0
4244,George Sotiropoulos,Dennis Siver,-360,325,Blue,27.77777778,325.0
4245,Brian Ebersole,Chris Lytle,260,-320,Red,260.0,31.25
4246,Chris Camozzi,Kyle Noke,170,-185,Blue,170.0,54.05405405
4247,Ross Pearson,Spencer Fisher,-185,160,Red,54.05405405,160.0
4248,Alexander Gustafsson,James Te Huna,-350,290,Red,28.57142857,290.0
4249,Nick Ring,Riki Fukuda,100,-120,Red,100.0,83.33333333
4250,Tom Blackledge,Anthony Perosh,-190,165,Blue,52.63157895,165.0
4251,Tiequan Zhang,Jason Reinhardt,-300,250,Red,33.33333333,250.0
4252,Mark Hunt,Chris Tuchscherer,225,-265,Red,225.0,37.73584906
4253,Maciej Jewtuszko,Curt Warburton,-155,135,Blue,64.51612903,135.0
4254,Anderson Silva,Vitor Belfort,-210,190,Red,47.61904762,190.0
4255,Forrest Griffin,Rich Franklin,118,-128,Red,118.0,78.125
4256,Jon Jones,Ryan Bader,-285,258,Red,35.087719299999996,258.0
4257,Jake Ellenberger,Carlos Eduardo Rocha,-280,255,Red,35.71428571,255.0
4258,Miguel Torres,Antonio Banuelos,-320,290,Red,31.25,290.0
4259,Donald Cerrone,Paul Kelly,-275,235,Red,36.36363636,235.0
4260,Chad Mendes,Michihiro Omigawa,-365,305,Red,27.39726027,305.0
4261,Norifumi Yamamoto,Demetrious Johnson,-115,-105,Blue,86.95652174,95.23809524
4262,Paul Taylor,Gabe Ruediger,-220,180,Red,45.45454545,180.0
4263,Kyle Kingsbury,Ricardo Romero,115,-135,Red,115.0,74.07407407
4264,Mike Pierce,Kenny Robertson,-240,200,Red,41.66666667,200.0
4265,Melvin Guillard,Evan Dunham,205,-225,Red,205.0,44.44444444
4266,Matt Mitrione,Tim Hague,-250,230,Red,40.0,230.0
4267,Mark Hominick,George Roop,-250,230,Red,40.0,230.0
4268,Pat Barry,Joey Beltran,-174,164,Red,57.47126437,164.0
4269,Cole Miller,Matt Wiman,-135,125,Blue,74.07407407,125.0
4270,Cody McKenzie,Yves Edwards,255,-310,Blue,255.0,32.25806452
4271,DaMarques Johnson,Mike Guymon,-125,105,Red,80.0,105.0
4272,Rani Yahya,Mike Brown,290,-350,Red,290.0,28.57142857
4273,Waylon Lowe,Willamy Freire,-110,-110,Red,90.90909091,90.90909091
4274,Charlie Brenneman,Amilcar Alves,-220,180,Red,45.45454545,180.0
4275,Will Campuzano,Chris Cariaso,100,-120,Blue,100.0,83.33333333
4276,Chris Leben,Brian Stann,-147,137,Blue,68.02721088,137.0
4277,Nate Diaz,Dong Hyun Kim,121,-131,Blue,121.0,76.33587786
4278,Clay Guida,Takanori Gomi,-137,127,Red,72.99270073,127.0
4279,Jeremy Stephens,Marcus Davis,-300,250,Red,33.33333333,250.0
4280,Dustin Poirier,Josh Grispi,250,-300,Red,250.0,33.33333333
4281,Phil Baroni,Brad Tavares,240,-280,Blue,240.0,35.71428571
4282,Mike Brown,Diego Nunes,-225,185,Blue,44.44444444,185.0
4283,Daniel Roberts,Greg Soto,-115,-105,Red,86.95652174,95.23809524
4284,Jacob Volkmann,Antonio McKee,170,-200,Red,170.0,50.0
4285,Georges St-Pierre,Josh Koscheck,-440,390,Red,22.72727273,390.0
4286,Stefan Struve,Sean McCorkle,-120,110,Red,83.33333333,110.0
4287,Jim Miller,Charles Oliveira,140,-150,Red,140.0,66.66666667
4288,Joe Stevenson,Mac Danzig,-240,220,Blue,41.66666667,220.0
4289,Thiago Alves,John Howard,-300,270,Red,33.33333333,270.0
4290,Joe Doerksen,Dan Miller,210,-250,Blue,210.0,40.0
4291,Mark Bocek,Dustin Hazelett,-150,130,Red,66.66666667,130.0
4292,Matthew Riddle,Sean Pierson,-250,210,Blue,40.0,210.0
4293,TJ Grant,Ricardo Almeida,130,-150,Blue,130.0,66.66666667
4294,Pat Audinwood,John Makdessi,-145,125,Blue,68.96551724,125.0
4295,Jonathan Brookins,Michael Johnson,-230,190,Red,43.47826087,190.0
4296,Stephan Bonnar,Igor Pokrajac,-240,220,Red,41.66666667,220.0
4297,Kendall Grove,Demian Maia,265,-295,Blue,265.0,33.89830508
4298,Johny Hendricks,Rick Story,-178,167,Blue,56.17977528,167.0
4299,Nam Phan,Leonard Garcia,165,-190,Blue,165.0,52.63157895
4300,Cody McKenzie,Aaron Wilkinson,-110,-110,Red,90.90909091,90.90909091
4301,Ian Loveland,Tyler Toner,235,-275,Red,235.0,36.36363636
4302,Sako Chivitchian,Kyle Watson,150,-170,Blue,150.0,58.82352941
4303,Will Campuzano,Nick Pace,-120,100,Blue,83.33333333,100.0
4304,Fredson Paixao,Pablo Garza,-190,165,Blue,52.63157895,165.0
4305,Rich Attonito,David Branch,140,-160,Blue,140.0,62.5
4306,Rampage Jackson,Lyoto Machida,215,-235,Red,215.0,42.55319149
4307,Matt Hughes,BJ Penn,195,-215,Blue,195.0,46.51162791
4308,Gerald Harris,Maiquel Falcao,-250,230,Blue,40.0,230.0
4309,Phil Davis,Tim Boetsch,-485,425,Red,20.6185567,425.0
4310,George Sotiropoulos,Joe Lauzon,-225,205,Red,44.44444444,205.0
4311,Matt Brown,Brian Foster,120,-130,Blue,120.0,76.92307692
4312,Aaron Simpson,Mark Munoz,115,-125,Blue,115.0,80.0
4313,Karo Parisyan,Dennis Hallman,-160,140,Blue,62.5,140.0
4314,Mike Lullo,Edson Barboza,355,-445,Blue,355.0,22.47191011
4315,Paul Kelly,TJ O'Brien,-200,170,Red,50.0,170.0
4316,Tyson Griffin,Nik Lentz,-230,190,Blue,43.47826087,190.0
4317,Nate Marquardt,Yushin Okami,-190,175,Blue,52.63157895,175.0
4318,Dennis Siver,Andre Winner,105,-115,Red,105.0,86.95652174
4319,Amir Sadollah,Peter Sobotta,-265,245,Red,37.73584906,245.0
4320,Krzysztof Soszynski,Goran Reljic,-108,-102,Red,92.59259259,98.03921569
4321,Duane Ludwig,Nick Osipczak,280,-340,Red,280.0,29.41176471
4322,Vladimir Matyushenko,Alexandre Ferreira,-220,180,Red,45.45454545,180.0
4323,Pascal Krauss,Mark Scanlon,-230,190,Red,43.47826087,190.0
4324,Kyle Noke,Rob Kimmons,-220,180,Red,45.45454545,180.0
4325,Seth Petruzelli,Karlos Vemola,-105,-115,Blue,95.23809524,86.95652174
4326,Kris McCray,Carlos Eduardo Rocha,-115,-105,Blue,86.95652174,95.23809524
4327,Brock Lesnar,Cain Velasquez,-165,155,Blue,60.60606061,155.0
4328,Jake Shields,Martin Kampmann,-170,160,Red,58.82352941,160.0
4329,Diego Sanchez,Paulo Thiago,130,-140,Red,130.0,71.42857143
4330,Tito Ortiz,Matt Hamill,163,-173,Blue,163.0,57.80346821
4331,Brendan Schaub,Gabriel Gonzaga,125,-145,Red,125.0,68.96551724
4332,Court McGee,Ryan Jensen,-250,210,Red,40.0,210.0
4333,Patrick Cote,Tom Lawlor,-175,155,Blue,57.14285714,155.0
4334,Mike Guymon,Daniel Roberts,125,-145,Blue,125.0,68.96551724
4335,Sam Stout,Paul Taylor,-200,170,Red,50.0,170.0
4336,Chris Camozzi,Dongi Yang,-110,-110,Red,90.90909091,90.90909091
4337,Jon Madsen,Gilbert Yvel,-225,185,Red,44.44444444,185.0
4338,Michael Bisping,Yoshihiro Akiyama,-210,190,Red,47.61904762,190.0
4339,Dan Hardy,Carlos Condit,-170,160,Blue,58.82352941,160.0
4340,John Hathaway,Mike Pyle,-475,420,Blue,21.05263158,420.0
4341,James Wilks,Claude Patrick,145,-165,Blue,145.0,60.60606061
4342,Cyrille Diabate,Alexander Gustafsson,135,-155,Blue,135.0,64.51612903
4343,Rob Broughton,Vinicius Queiroz,145,-165,Red,145.0,60.60606061
4344,Paul Sass,Mark Holst,-185,160,Red,54.05405405,160.0
4345,Spencer Fisher,Curt Warburton,-210,175,Red,47.61904762,175.0
4346,James McSweeney,Fabio Maldonado,200,-240,Blue,200.0,41.66666667
4347,Frank Mir,Mirko Cro Cop,-210,190,Red,47.61904762,190.0
4348,Rogerio Nogueira,Ryan Bader,160,-170,Blue,160.0,58.82352941
4349,Matt Serra,Chris Lytle,125,-135,Blue,125.0,74.07407407
4350,Sean Sherk,Evan Dunham,167,-178,Red,167.0,56.17977528
4351,Melvin Guillard,Jeremy Stephens,-105,-105,Red,95.23809524,95.23809524
4352,CB Dollaway,Joe Doerksen,-255,235,Red,39.21568627,235.0
4353,Matt Mitrione,Joey Beltran,-174,164,Red,57.47126437,164.0
4354,Thiago Tavares,Pat Audinwood,-280,240,Red,35.71428571,240.0
4355,Steve Lopez,Waylon Lowe,140,-160,Blue,140.0,62.5
4356,TJ Grant,Julio Paulino,-220,180,Red,45.45454545,180.0
4357,Mark Hunt,Sean McCorkle,-190,165,Blue,52.63157895,165.0
4358,Nate Marquardt,Rousimar Palhares,-235,215,Red,42.55319149,215.0
4359,Efrain Escudero,Charles Oliveira,-155,145,Blue,64.51612903,145.0
4360,Jim Miller,Gleison Tibau,-125,115,Red,80.0,115.0
4361,Cole Miller,Ross Pearson,190,-210,Red,190.0,47.61904762
4362,Yves Edwards,John Gunderson,105,-125,Red,105.0,80.0
4363,Jared Hamman,Kyle Kingsbury,-185,160,Blue,54.05405405,160.0
4364,Tomasz Drwal,David Branch,-155,135,Blue,64.51612903,135.0
4365,Rich Attonito,Rafael Natal,168,-195,Red,168.0,51.28205128
4366,TJ Waldburger,David Mitchell,140,-160,Red,140.0,62.5
4367,Brian Foster,Forrest Petz,-240,200,Red,41.66666667,200.0
4368,Frankie Edgar,BJ Penn,248,-270,Red,248.0,37.03703704
4369,Randy Couture,James Toney,-600,500,Red,16.66666667,500.0
4370,Demian Maia,Mario Miranda,-210,190,Red,47.61904762,190.0
4371,Kenny Florian,Gray Maynard,-140,130,Blue,71.42857143,130.0
4372,Nate Diaz,Marcus Davis,-190,175,Red,52.63157895,175.0
4373,Joe Lauzon,Gabe Ruediger,-320,290,Red,31.25,290.0
4374,Andre Winner,Nik Lentz,-115,105,Blue,86.95652174,105.0
4375,Dan Miller,John Salter,-230,190,Red,43.47826087,190.0
4376,Nick Osipczak,Greg Soto,-200,170,Blue,50.0,170.0
4377,Mike Pierce,Amilcar Alves,-325,265,Red,30.76923077,265.0
4378,Anderson Silva,Chael Sonnen,-460,410,Red,21.73913043,410.0
4379,Jon Fitch,Thiago Alves,116,-126,Red,116.0,79.36507937
4380,Clay Guida,Rafael Dos Anjos,116,-126,Red,116.0,79.36507937
4381,Matt Hughes,Ricardo Almeida,178,-193,Red,178.0,51.813471500000006
4382,Roy Nelson,Junior Dos Santos,315,-345,Blue,315.0,28.98550725
4383,Dustin Hazelett,Rick Story,-150,130,Blue,66.66666667,130.0
4384,Rodney Wallace,Phil Davis,600,-900,Blue,600.0,11.11111111
4385,Johny Hendricks,Charlie Brenneman,-370,310,Red,27.02702703,310.0
4386,Todd Brown,Tim Boetsch,290,-350,Blue,290.0,28.57142857
4387,Stefan Struve,Christian Morecraft,-200,170,Red,50.0,170.0
4388,Ben Saunders,Dennis Hallman,-300,250,Blue,33.33333333,250.0
4389,Jon Jones,Vladimir Matyushenko,-752,602,Red,13.29787234,602.0
4390,Mark Munoz,Yushin Okami,185,-200,Blue,185.0,50.0
4391,John Howard,Jake Ellenberger,181,-196,Blue,181.0,51.02040816
4392,Tyson Griffin,Takanori Gomi,-320,290,Blue,31.25,290.0
4393,Paul Kelly,Jacob Volkmann,-105,-115,Blue,95.23809524,86.95652174
4394,DaMarques Johnson,Matthew Riddle,180,-220,Blue,180.0,45.45454545
4395,James Irvin,Igor Pokrajac,-160,140,Blue,62.5,140.0
4396,Brian Stann,Mike Massenzio,180,-220,Red,180.0,45.45454545
4397,Darren Elkins,Charles Oliveira,200,-240,Blue,200.0,41.66666667
4398,Rob Kimmons,Steve Steinbeiss,-195,168,Red,51.28205128,168.0
4399,Brock Lesnar,Shane Carwin,-145,135,Red,68.96551724,135.0
4400,Chris Leben,Yoshihiro Akiyama,177,-192,Red,177.0,52.08333333
4401,Chris Lytle,Matt Brown,-180,168,Red,55.55555556,168.0
4402,Krzysztof Soszynski,Stephan Bonnar,-190,175,Blue,52.63157895,175.0
4403,George Sotiropoulos,Kurt Pellegrino,-158,148,Red,63.29113924,148.0
4404,Brendan Schaub,Chris Tuchscherer,-305,275,Red,32.78688525,275.0
4405,Seth Petruzelli,Ricardo Romero,150,-170,Blue,150.0,58.82352941
4406,Kendall Grove,Goran Reljic,130,-140,Red,130.0,71.42857143
